,id,scaledFeatures,prediction,distance_to_centroid,ISBN,rating
35608,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222518,7
35504,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8427013477,7
35592,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,843222233X,7
35590,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222313,7
35564,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222054,7
35565,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222062,7
35566,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222070,7
35567,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222089,7
35568,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222097,7
35569,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222100,8
35570,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,84322221119,7
35571,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222127,7
35572,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222135,7
35573,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222143,7
35574,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222151,7
35575,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,843222216X,7
35591,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222321,7
35576,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222178,7
35578,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222194,8
35579,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222208,7
35580,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222216,6
35581,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222224,7
35582,3757,"[-0.2714535635272211,0.5049398181489961,0.47076104303570876,1.2066512459052565,1.1929993858778978,-0.5418453637703479,0.2147703989339857,0.526436356830007,0.048904955667740245,-0.19003345469944438,-0.7708148673776241,1.2213825819413877,-0.5668581407036195,-0.37527689060212266,-2.118426572752376,-1.5720100123079317,0.9807749254240996,1.7965637929056635,0.659601723650793,-1.3702247618192673,0.44306357537340535,0.5645830989378656,-0.9589069693290355,-1.5538487205587401,-1.3075469135794355,-1.3142690952206124,1.5127577636583656,0.6640704651892199,1.55587646073978,1.2044269875574474,-0.9637847137332918,-0.6426668522298377,2.1805889659987048,-1.5004574408016267,0.9580693788332858]",1,5.943698782987406,8432222232,8
